id,Ammonium value,location,sample date,measure
1626207,1.225,Tansanee,11-Mar-11,Ammonium
1635671,0.17,Kannika,11-Mar-11,Ammonium
1636557,0.142,Kannika,11-Mar-11,Ammonium
1637443,0.252,Kannika,11-Mar-11,Ammonium
1616950,0.162,Decha,17-Mar-11,Ammonium
1617362,0.157,Achara,18-Mar-11,Ammonium
1613470,0.085,Boonsri,19-Mar-11,Ammonium
1614441,0.077,Boonsri,19-Mar-11,Ammonium
1615284,0.077,Boonsri,19-Mar-11,Ammonium
1626217,0.338,Tansanee,23-Mar-11,Ammonium
1628488,0.124,Chai,25-Mar-11,Ammonium
1629547,0.103,Chai,25-Mar-11,Ammonium
1630606,0.18,Chai,25-Mar-11,Ammonium
1616011,0.416,Somchair,26-Mar-11,Ammonium
1616490,0.593,Busarakhan,26-Mar-11,Ammonium
1643417,4.14,Kohsoom,30-Mar-11,Ammonium
1617398,0.038,Achara,31-Mar-11,Ammonium
1635733,0.267,Kannika,6-Apr-11,Ammonium
1636619,0.211,Kannika,6-Apr-11,Ammonium
1637505,0.177,Kannika,6-Apr-11,Ammonium
1638361,0.291,Sakda,7-Apr-11,Ammonium
1639223,0.232,Sakda,7-Apr-11,Ammonium
1640085,0.187,Sakda,7-Apr-11,Ammonium
1628520,0.127,Chai,8-Apr-11,Ammonium
1629579,0.179,Chai,8-Apr-11,Ammonium
1630638,0.146,Chai,8-Apr-11,Ammonium
1613525,0.064,Boonsri,9-Apr-11,Ammonium
1614496,0.064,Boonsri,9-Apr-11,Ammonium
1615339,0.057,Boonsri,9-Apr-11,Ammonium
1626231,0.141,Tansanee,9-Apr-11,Ammonium
1616048,0.127,Somchair,13-Apr-11,Ammonium
1616527,0.131,Busarakhan,13-Apr-11,Ammonium
1616978,0.06,Decha,15-Apr-11,Ammonium
1617431,0,Achara,16-Apr-11,Ammonium
1617468,0.028,Achara,22-Apr-11,Ammonium
1613556,0.065,Boonsri,23-Apr-11,Ammonium
1628566,0.232,Chai,23-Apr-11,Ammonium
1629625,0.075,Chai,23-Apr-11,Ammonium
1630684,0.106,Chai,23-Apr-11,Ammonium
1643465,2.39,Kohsoom,27-Apr-11,Ammonium
1626253,0.357,Tansanee,8-May-11,Ammonium
1613609,0.155,Boonsri,12-May-11,Ammonium
1614539,0.132,Boonsri,12-May-11,Ammonium
1615382,0.124,Boonsri,12-May-11,Ammonium
1635806,0.081,Kannika,12-May-11,Ammonium
1636692,0.07,Kannika,12-May-11,Ammonium
1637578,0.059,Kannika,12-May-11,Ammonium
1638435,0.078,Sakda,12-May-11,Ammonium
1639297,0.101,Sakda,12-May-11,Ammonium
1640159,0.087,Sakda,12-May-11,Ammonium
1617488,0.108,Achara,13-May-11,Ammonium
1613635,0.038,Boonsri,18-May-11,Ammonium
1643515,3.96,Kohsoom,18-May-11,Ammonium
1626267,0.096,Tansanee,19-May-11,Ammonium
1617013,0.087,Decha,20-May-11,Ammonium
1638485,0.205,Sakda,21-May-11,Ammonium
1639347,0.173,Sakda,21-May-11,Ammonium
1640209,0.234,Sakda,21-May-11,Ammonium
1628610,0.177,Chai,22-May-11,Ammonium
1629669,0.093,Chai,22-May-11,Ammonium
1630728,0.179,Chai,22-May-11,Ammonium
1635855,0.125,Kannika,22-May-11,Ammonium
1636741,0.1,Kannika,22-May-11,Ammonium
1637627,0.128,Kannika,22-May-11,Ammonium
1628653,0.119,Chai,26-May-11,Ammonium
1629712,0.112,Chai,26-May-11,Ammonium
1630771,0.128,Chai,26-May-11,Ammonium
1616084,0.375,Somchair,27-May-11,Ammonium
1616563,0.322,Busarakhan,27-May-11,Ammonium
1617524,0.073,Achara,27-May-11,Ammonium
1626277,0.045,Tansanee,1-Jun-11,Ammonium
1626292,0.152,Tansanee,10-Jun-11,Ammonium
1617556,0.076,Achara,11-Jun-11,Ammonium
1617050,0.07,Decha,17-Jun-11,Ammonium
1617592,0.041,Achara,17-Jun-11,Ammonium
1628694,0.306,Chai,18-Jun-11,Ammonium
1629753,0.358,Chai,18-Jun-11,Ammonium
1630812,0.315,Chai,18-Jun-11,Ammonium
1635901,0.126,Kannika,18-Jun-11,Ammonium
1636787,0.118,Kannika,18-Jun-11,Ammonium
1637673,0.112,Kannika,18-Jun-11,Ammonium
1638532,0.121,Sakda,18-Jun-11,Ammonium
1639394,0.13,Sakda,18-Jun-11,Ammonium
1640256,0.124,Sakda,18-Jun-11,Ammonium
1613712,0.17,Boonsri,23-Jun-11,Ammonium
1614601,0.139,Boonsri,23-Jun-11,Ammonium
1615444,0.066,Boonsri,23-Jun-11,Ammonium
1628743,0.286,Chai,24-Jun-11,Ammonium
1629802,0.339,Chai,24-Jun-11,Ammonium
1630861,0.306,Chai,24-Jun-11,Ammonium
1635947,0.14,Kannika,26-Jun-11,Ammonium
1636833,0.147,Kannika,26-Jun-11,Ammonium
1637719,0.132,Kannika,26-Jun-11,Ammonium
1638578,0.165,Sakda,26-Jun-11,Ammonium
1639440,0.122,Sakda,26-Jun-11,Ammonium
1640302,0.097,Sakda,26-Jun-11,Ammonium
1616123,0.605,Somchair,29-Jun-11,Ammonium
1616602,0.685,Busarakhan,29-Jun-11,Ammonium
1643564,3.31,Kohsoom,30-Jun-11,Ammonium
1626309,0.128,Tansanee,8-Jul-11,Ammonium
1638606,0.153,Sakda,8-Jul-11,Ammonium
1639468,0.193,Sakda,8-Jul-11,Ammonium
1640330,0.144,Sakda,8-Jul-11,Ammonium
1617629,0.028,Achara,9-Jul-11,Ammonium
1643615,1.8715,Kohsoom,13-Jul-11,Ammonium
1617648,0,Achara,14-Jul-11,Ammonium
1635980,0.272,Kannika,14-Jul-11,Ammonium
1636866,0.226,Kannika,14-Jul-11,Ammonium
1637752,0.211,Kannika,14-Jul-11,Ammonium
1628784,0.338,Chai,17-Jul-11,Ammonium
1629843,0.198,Chai,17-Jul-11,Ammonium
1630902,0.173,Chai,17-Jul-11,Ammonium
1613788,0.085,Boonsri,20-Jul-11,Ammonium
1614677,0.068,Boonsri,20-Jul-11,Ammonium
1615520,0.073,Boonsri,20-Jul-11,Ammonium
1617086,0.052,Decha,20-Jul-11,Ammonium
1626324,0.241,Tansanee,21-Jul-11,Ammonium
1628830,0.082,Chai,28-Jul-11,Ammonium
1629889,0.15,Chai,28-Jul-11,Ammonium
1630948,0.173,Chai,28-Jul-11,Ammonium
1636026,0.148,Kannika,30-Jul-11,Ammonium
1636912,0.138,Kannika,30-Jul-11,Ammonium
1637798,0.133,Kannika,30-Jul-11,Ammonium
1638655,0.17,Sakda,30-Jul-11,Ammonium
1639517,0.173,Sakda,30-Jul-11,Ammonium
1640379,0.182,Sakda,30-Jul-11,Ammonium
1616164,0.235,Somchair,3-Aug-11,Ammonium
1616643,0.158,Busarakhan,3-Aug-11,Ammonium
1628852,0.329,Chai,3-Aug-11,Ammonium
1629911,0.35,Chai,3-Aug-11,Ammonium
1630970,0.294,Chai,3-Aug-11,Ammonium
1617685,0.069,Achara,4-Aug-11,Ammonium
1626339,0.113,Tansanee,5-Aug-11,Ammonium
1636047,0.185,Kannika,6-Aug-11,Ammonium
1636933,0.027,Kannika,6-Aug-11,Ammonium
1637819,0.075,Kannika,6-Aug-11,Ammonium
1638676,0.212,Sakda,6-Aug-11,Ammonium
1639538,0.031,Sakda,6-Aug-11,Ammonium
1640400,0.12,Sakda,6-Aug-11,Ammonium
1617704,0.027,Achara,11-Aug-11,Ammonium
1638717,0.188,Sakda,11-Aug-11,Ammonium
1639579,0.18,Sakda,11-Aug-11,Ammonium
1640441,0.223,Sakda,11-Aug-11,Ammonium
1626354,0.133,Tansanee,12-Aug-11,Ammonium
1628903,0.212,Chai,12-Aug-11,Ammonium
1629962,0.21,Chai,12-Aug-11,Ammonium
1631021,0.231,Chai,12-Aug-11,Ammonium
1628921,0.084,Chai,14-Aug-11,Ammonium
1629980,0.096,Chai,14-Aug-11,Ammonium
1631039,0.114,Chai,14-Aug-11,Ammonium
1613867,0.116,Boonsri,18-Aug-11,Ammonium
1614756,0.054,Boonsri,18-Aug-11,Ammonium
1615599,0.054,Boonsri,18-Aug-11,Ammonium
1617115,0.065,Decha,18-Aug-11,Ammonium
1636102,0.175,Kannika,25-Aug-11,Ammonium
1636988,0.193,Kannika,25-Aug-11,Ammonium
1637874,0.2,Kannika,25-Aug-11,Ammonium
1616208,0.137,Somchair,28-Aug-11,Ammonium
1616686,0.129,Busarakhan,28-Aug-11,Ammonium
1643666,2.49,Kohsoom,31-Aug-11,Ammonium
1626364,0.058,Tansanee,3-Sep-11,Ammonium
1636133,0.08,Kannika,9-Sep-11,Ammonium
1637019,0.08,Kannika,9-Sep-11,Ammonium
1637905,0.081,Kannika,9-Sep-11,Ammonium
1638761,0.089,Sakda,9-Sep-11,Ammonium
1639623,0.087,Sakda,9-Sep-11,Ammonium
1640485,0.088,Sakda,9-Sep-11,Ammonium
1626379,0.135,Tansanee,11-Sep-11,Ammonium
1617741,0,Achara,14-Sep-11,Ammonium
1617145,0.046,Decha,15-Sep-11,Ammonium
1616249,0.182,Somchair,23-Sep-11,Ammonium
1616726,1.05,Busarakhan,23-Sep-11,Ammonium
1613957,0.077,Boonsri,28-Sep-11,Ammonium
1614846,0.038,Boonsri,28-Sep-11,Ammonium
1615689,0.046,Boonsri,28-Sep-11,Ammonium
1617777,0,Achara,28-Sep-11,Ammonium
1628983,0.074,Chai,28-Sep-11,Ammonium
1630042,0.082,Chai,28-Sep-11,Ammonium
1631101,0.095,Chai,28-Sep-11,Ammonium
1643718,1.962,Kohsoom,28-Sep-11,Ammonium
1629022,0.145,Chai,30-Sep-11,Ammonium
1630081,0.074,Chai,30-Sep-11,Ammonium
1631140,0.441,Chai,30-Sep-11,Ammonium
1617809,0.078,Achara,8-Oct-11,Ammonium
1626404,0.036,Tansanee,8-Oct-11,Ammonium
1617174,0.148,Decha,13-Oct-11,Ammonium
1617841,0.097,Achara,13-Oct-11,Ammonium
1636207,0.127,Kannika,14-Oct-11,Ammonium
1637093,0.113,Kannika,14-Oct-11,Ammonium
1637979,0.132,Kannika,14-Oct-11,Ammonium
1638836,0.145,Sakda,15-Oct-11,Ammonium
1639698,0.118,Sakda,15-Oct-11,Ammonium
1640560,0.142,Sakda,15-Oct-11,Ammonium
1629057,0.054,Chai,17-Oct-11,Ammonium
1630116,0.049,Chai,17-Oct-11,Ammonium
1631175,0.071,Chai,17-Oct-11,Ammonium
1626413,0.345,Tansanee,22-Oct-11,Ammonium
1636246,0.128,Kannika,23-Oct-11,Ammonium
1637132,0.16,Kannika,23-Oct-11,Ammonium
1638018,0.145,Kannika,23-Oct-11,Ammonium
1614034,0.072,Boonsri,26-Oct-11,Ammonium
1643769,2.91,Kohsoom,26-Oct-11,Ammonium
1638878,0.094,Sakda,27-Oct-11,Ammonium
1639740,0.09,Sakda,27-Oct-11,Ammonium
1640602,0.091,Sakda,27-Oct-11,Ammonium
1629106,0.169,Chai,28-Oct-11,Ammonium
1630165,0.166,Chai,28-Oct-11,Ammonium
1631224,0.118,Chai,28-Oct-11,Ammonium
1616288,0.127,Somchair,3-Nov-11,Ammonium
1616765,0.15,Busarakhan,3-Nov-11,Ammonium
1626420,0.252,Tansanee,9-Nov-11,Ammonium
1617878,0.279,Achara,11-Nov-11,Ammonium
1629140,0.109,Chai,11-Nov-11,Ammonium
1630199,0.115,Chai,11-Nov-11,Ammonium
1631258,0.128,Chai,11-Nov-11,Ammonium
1636270,0.093,Kannika,11-Nov-11,Ammonium
1637156,0.134,Kannika,11-Nov-11,Ammonium
1638042,0.095,Kannika,11-Nov-11,Ammonium
1638909,0.096,Sakda,11-Nov-11,Ammonium
1639771,0.109,Sakda,11-Nov-11,Ammonium
1640633,0.11,Sakda,11-Nov-11,Ammonium
1626435,0.149,Tansanee,12-Nov-11,Ammonium
1616326,0.085,Somchair,16-Nov-11,Ammonium
1616803,0.126,Busarakhan,16-Nov-11,Ammonium
1617198,0.072,Decha,18-Nov-11,Ammonium
1629187,0.114,Chai,18-Nov-11,Ammonium
1630246,0.122,Chai,18-Nov-11,Ammonium
1631305,0.125,Chai,18-Nov-11,Ammonium
1643820,2.47,Kohsoom,23-Nov-11,Ammonium
1614114,0.101,Boonsri,26-Nov-11,Ammonium
1614957,0.093,Boonsri,26-Nov-11,Ammonium
1615800,0.093,Boonsri,26-Nov-11,Ammonium
1617914,0.041,Achara,26-Nov-11,Ammonium
1636302,0.315,Kannika,26-Nov-11,Ammonium
1637188,0.27,Kannika,26-Nov-11,Ammonium
1638074,0.332,Kannika,26-Nov-11,Ammonium
1638945,0.311,Sakda,26-Nov-11,Ammonium
1639807,0.241,Sakda,26-Nov-11,Ammonium
1640669,0.188,Sakda,26-Nov-11,Ammonium
1629222,0.119,Chai,3-Dec-11,Ammonium
1630281,0.196,Chai,3-Dec-11,Ammonium
1631340,0.2,Chai,3-Dec-11,Ammonium
1626458,0.141,Tansanee,4-Dec-11,Ammonium
1643868,2.766,Kohsoom,7-Dec-11,Ammonium
1616368,0.098,Somchair,8-Dec-11,Ammonium
1616845,0.072,Busarakhan,8-Dec-11,Ammonium
1629264,0.239,Chai,9-Dec-11,Ammonium
1630323,0.324,Chai,9-Dec-11,Ammonium
1631382,0.31,Chai,9-Dec-11,Ammonium
1636318,0.205,Kannika,9-Dec-11,Ammonium
1637204,0.214,Kannika,9-Dec-11,Ammonium
1638090,0.21,Kannika,9-Dec-11,Ammonium
1638961,0.21,Sakda,9-Dec-11,Ammonium
1639823,0.215,Sakda,9-Dec-11,Ammonium
1640685,0.183,Sakda,9-Dec-11,Ammonium
1617932,0.089,Achara,10-Dec-11,Ammonium
1614177,0.101,Boonsri,14-Dec-11,Ammonium
1615020,0.093,Boonsri,14-Dec-11,Ammonium
1615863,0.101,Boonsri,14-Dec-11,Ammonium
1629289,0.892,Chai,14-Dec-11,Ammonium
1630348,0.91,Chai,14-Dec-11,Ammonium
1631407,0.903,Chai,14-Dec-11,Ammonium
1617967,0.053,Achara,15-Dec-11,Ammonium
1617225,0.111,Decha,17-Dec-11,Ammonium
1636349,0.215,Kannika,17-Dec-11,Ammonium
1637235,0.197,Kannika,17-Dec-11,Ammonium
1638121,0.198,Kannika,17-Dec-11,Ammonium
1977131,1.306,Tansanee,7-Jan-12,Ammonium
1979222,0.2836,Chai,11-Jan-12,Ammonium
1980173,0.289,Chai,11-Jan-12,Ammonium
1981124,0.289,Chai,11-Jan-12,Ammonium
1977146,1.183,Tansanee,13-Jan-12,Ammonium
2217745,0.1368,Kannika,14-Jan-12,Ammonium
2218148,0.1422,Kannika,14-Jan-12,Ammonium
2218559,0.1616,Kannika,14-Jan-12,Ammonium
2218962,0.1235,Sakda,14-Jan-12,Ammonium
2219364,0.1119,Sakda,14-Jan-12,Ammonium
2219774,0.129,Sakda,14-Jan-12,Ammonium
1967266,0.326,Decha,20-Jan-12,Ammonium
1967806,0.146,Achara,20-Jan-12,Ammonium
1967841,0.131,Achara,21-Jan-12,Ammonium
2221371,2.221,Kohsoom,25-Jan-12,Ammonium
1962885,0.104,Boonsri,26-Jan-12,Ammonium
1979282,0.3543,Chai,28-Jan-12,Ammonium
1980233,0.2937,Chai,28-Jan-12,Ammonium
1981184,0.2828,Chai,28-Jan-12,Ammonium
1965508,0.1935,Somchair,4-Feb-12,Ammonium
1966397,0.244,Busarakhan,4-Feb-12,Ammonium
1979308,0.2727,Chai,5-Feb-12,Ammonium
1980259,0.2657,Chai,5-Feb-12,Ammonium
1981210,0.2696,Chai,5-Feb-12,Ammonium
1967858,0.275,Achara,10-Feb-12,Ammonium
1966448,0.8547,Busarakhan,11-Feb-12,Ammonium
2217789,0.2121,Kannika,11-Feb-12,Ammonium
2218192,0.1702,Kannika,11-Feb-12,Ammonium
2218603,0.15,Kannika,11-Feb-12,Ammonium
2219006,0.136,Sakda,11-Feb-12,Ammonium
2219408,0.1538,Sakda,11-Feb-12,Ammonium
2219818,0.1717,Sakda,11-Feb-12,Ammonium
1962955,0.264,Boonsri,15-Feb-12,Ammonium
1963854,0.216,Boonsri,15-Feb-12,Ammonium
1964688,0.217,Boonsri,15-Feb-12,Ammonium
1967308,0.389,Decha,17-Feb-12,Ammonium
1967882,0.097,Achara,17-Feb-12,Ammonium
1979365,0.2828,Chai,17-Feb-12,Ammonium
1980316,0.2393,Chai,17-Feb-12,Ammonium
1981267,0.4289,Chai,17-Feb-12,Ammonium
1965568,0.3978,Somchair,18-Feb-12,Ammonium
1966472,0.2075,Busarakhan,18-Feb-12,Ammonium
2221421,4.363,Kohsoom,23-Feb-12,Ammonium
1965610,0.2595,Somchair,24-Feb-12,Ammonium
1966516,0.1655,Busarakhan,24-Feb-12,Ammonium
1977154,0.645,Tansanee,25-Feb-12,Ammonium
1977169,0.778,Tansanee,4-Mar-12,Ammonium
2219053,0.4553,Sakda,11-Mar-12,Ammonium
2219455,0.3015,Sakda,11-Mar-12,Ammonium
2219865,0.4646,Sakda,11-Mar-12,Ammonium
1967917,0.912,Achara,15-Mar-12,Ammonium
1977179,2.772,Tansanee,15-Mar-12,Ammonium
1979413,0.0536,Chai,15-Mar-12,Ammonium
1980364,0.0482,Chai,15-Mar-12,Ammonium
1981315,0.0738,Chai,15-Mar-12,Ammonium
1965648,0.1857,Somchair,16-Mar-12,Ammonium
1966554,0.1476,Busarakhan,16-Mar-12,Ammonium
1967353,0.323,Decha,16-Mar-12,Ammonium
1967933,0.322,Achara,17-Mar-12,Ammonium
1963042,0.063,Boonsri,24-Mar-12,Ammonium
1963941,0.05,Boonsri,24-Mar-12,Ammonium
1964775,0.053,Boonsri,24-Mar-12,Ammonium
1965681,0.1873,Somchair,25-Mar-12,Ammonium
1966587,0.0948,Busarakhan,25-Mar-12,Ammonium
1977194,2.848,Tansanee,25-Mar-12,Ammonium
1979448,0.0575,Chai,25-Mar-12,Ammonium
1980399,0.1492,Chai,25-Mar-12,Ammonium
1981350,0.2176,Chai,25-Mar-12,Ammonium
2221472,3.39,Kohsoom,29-Mar-12,Ammonium
2217834,0.4678,Kannika,30-Mar-12,Ammonium
2218237,0.2409,Kannika,30-Mar-12,Ammonium
2218648,0.4693,Kannika,30-Mar-12,Ammonium
1977211,1.04,Tansanee,13-Apr-12,Ammonium
1963114,0.118,Boonsri,15-Apr-12,Ammonium
1964013,0.097,Boonsri,15-Apr-12,Ammonium
1964847,0.089,Boonsri,15-Apr-12,Ammonium
1979485,0.1134,Chai,15-Apr-12,Ammonium
1980436,0.0777,Chai,15-Apr-12,Ammonium
1981387,0.1958,Chai,15-Apr-12,Ammonium
2217855,0.0614,Kannika,15-Apr-12,Ammonium
2218266,0.0886,Kannika,15-Apr-12,Ammonium
2218669,0.0497,Kannika,15-Apr-12,Ammonium
2219074,0.0606,Sakda,15-Apr-12,Ammonium
2219484,0.1305,Sakda,15-Apr-12,Ammonium
2219886,0.0769,Sakda,15-Apr-12,Ammonium
1967398,0.258,Decha,19-Apr-12,Ammonium
1967968,0,Achara,21-Apr-12,Ammonium
1977225,0.527,Tansanee,23-Apr-12,Ammonium
1965729,0.087,Somchair,26-Apr-12,Ammonium
1966635,0.042,Busarakhan,26-Apr-12,Ammonium
2221526,3.6,Kohsoom,27-Apr-12,Ammonium
1965757,0.0536,Somchair,29-Apr-12,Ammonium
1966663,0.0963,Busarakhan,29-Apr-12,Ammonium
1968004,0,Achara,29-Apr-12,Ammonium
1979524,0.0808,Chai,29-Apr-12,Ammonium
1980475,0.0319,Chai,29-Apr-12,Ammonium
1981426,0.0451,Chai,29-Apr-12,Ammonium
1977236,0.781,Tansanee,3-May-12,Ammonium
1979545,0.1981,Chai,4-May-12,Ammonium
1980496,0.2277,Chai,4-May-12,Ammonium
1981447,0.1678,Chai,4-May-12,Ammonium
1963181,0.155,Boonsri,10-May-12,Ammonium
1977244,0.331,Tansanee,13-May-12,Ammonium
2217886,0.108,Kannika,13-May-12,Ammonium
2218297,0.0793,Kannika,13-May-12,Ammonium
2218700,0.1033,Kannika,13-May-12,Ammonium
2219105,0.0761,Sakda,13-May-12,Ammonium
2219515,0.0637,Sakda,13-May-12,Ammonium
2219917,0.0622,Sakda,13-May-12,Ammonium
1967443,0.296,Decha,19-May-12,Ammonium
1968028,0,Achara,19-May-12,Ammonium
1979594,0.3186,Chai,21-May-12,Ammonium
1980545,0.2067,Chai,21-May-12,Ammonium
1981496,0.1787,Chai,21-May-12,Ammonium
1963217,0.077,Boonsri,25-May-12,Ammonium
1964095,0.067,Boonsri,25-May-12,Ammonium
1964929,0.069,Boonsri,25-May-12,Ammonium
2221578,2.658,Kohsoom,25-May-12,Ammonium
1965800,0.1018,Somchair,26-May-12,Ammonium
1966706,0.1033,Busarakhan,26-May-12,Ammonium
1968064,0.15,Achara,27-May-12,Ammonium
1977258,0.249,Tansanee,27-May-12,Ammonium
1965833,0.2517,Somchair,31-May-12,Ammonium
1966740,0.1725,Busarakhan,31-May-12,Ammonium
1979621,0.3621,Chai,1-Jun-12,Ammonium
1980572,0.3442,Chai,1-Jun-12,Ammonium
1981523,0.3753,Chai,1-Jun-12,Ammonium
2217922,0.0311,Kannika,8-Jun-12,Ammonium
2218333,0.0956,Kannika,8-Jun-12,Ammonium
2218736,0.1608,Kannika,8-Jun-12,Ammonium
2219141,0.0567,Sakda,8-Jun-12,Ammonium
2219551,0.2176,Sakda,8-Jun-12,Ammonium
2219953,0.0591,Sakda,8-Jun-12,Ammonium
1968081,0.288,Achara,16-Jun-12,Ammonium
1963281,0.099,Boonsri,17-Jun-12,Ammonium
1964159,0.085,Boonsri,17-Jun-12,Ammonium
1964993,0.094,Boonsri,17-Jun-12,Ammonium
1967488,0.117,Decha,17-Jun-12,Ammonium
2221631,2.31,Kohsoom,21-Jun-12,Ammonium
1979669,0.2859,Chai,22-Jun-12,Ammonium
1980620,0.2626,Chai,22-Jun-12,Ammonium
1981571,0.3054,Chai,22-Jun-12,Ammonium
1968116,0.065,Achara,28-Jun-12,Ammonium
1979694,0.0777,Chai,2-Jul-12,Ammonium
1980645,0.0723,Chai,2-Jul-12,Ammonium
1981596,0.0692,Chai,2-Jul-12,Ammonium
1977279,0.284,Tansanee,6-Jul-12,Ammonium
1968141,0.066,Achara,8-Jul-12,Ammonium
2217960,0.0466,Kannika,13-Jul-12,Ammonium
2218371,0.0746,Kannika,13-Jul-12,Ammonium
2218774,0.2284,Kannika,13-Jul-12,Ammonium
2219171,0.1577,Sakda,13-Jul-12,Ammonium
2219581,0.0645,Sakda,13-Jul-12,Ammonium
2219983,0.0451,Sakda,13-Jul-12,Ammonium
1963357,0.067,Boonsri,20-Jul-12,Ammonium
1964235,0.085,Boonsri,20-Jul-12,Ammonium
1965069,0.094,Boonsri,20-Jul-12,Ammonium
1965898,0.38,Somchair,20-Jul-12,Ammonium
1966805,0.1624,Busarakhan,20-Jul-12,Ammonium
1967533,0.105,Decha,20-Jul-12,Ammonium
1977295,0.863,Tansanee,20-Jul-12,Ammonium
1968158,0.035,Achara,21-Jul-12,Ammonium
1965925,0.3644,Somchair,23-Jul-12,Ammonium
1966832,0.1826,Busarakhan,23-Jul-12,Ammonium
2221684,1.81,Kohsoom,26-Jul-12,Ammonium
1965944,0.2991,Somchair,27-Jul-12,Ammonium
1966851,0,Busarakhan,27-Jul-12,Ammonium
1965973,0.0622,Somchair,30-Jul-12,Ammonium
1966879,0.3061,Busarakhan,30-Jul-12,Ammonium
1979747,0.2214,Chai,30-Jul-12,Ammonium
1980698,0.1733,Chai,30-Jul-12,Ammonium
1981649,0.1943,Chai,30-Jul-12,Ammonium
1979772,0.2424,Chai,9-Aug-12,Ammonium
1980723,0.1826,Chai,9-Aug-12,Ammonium
1981674,0.2137,Chai,9-Aug-12,Ammonium
1977317,0.149,Tansanee,10-Aug-12,Ammonium
1968193,0,Achara,16-Aug-12,Ammonium
1967578,0,Decha,17-Aug-12,Ammonium
1979814,0.143,Chai,19-Aug-12,Ammonium
1980765,0.0622,Chai,19-Aug-12,Ammonium
1981716,0.0342,Chai,19-Aug-12,Ammonium
1963440,0.065,Boonsri,23-Aug-12,Ammonium
1964318,0.055,Boonsri,23-Aug-12,Ammonium
1965152,0.06,Boonsri,23-Aug-12,Ammonium
2221737,1.736,Kohsoom,23-Aug-12,Ammonium
1966014,0.0365,Somchair,25-Aug-12,Ammonium
1966920,0,Busarakhan,25-Aug-12,Ammonium
1968229,0,Achara,26-Aug-12,Ammonium
1977330,0.141,Tansanee,26-Aug-12,Ammonium
1979843,0.3465,Chai,1-Sep-12,Ammonium
1980794,0.2828,Chai,1-Sep-12,Ammonium
1981745,0.2409,Chai,1-Sep-12,Ammonium
2217991,0.1958,Kannika,1-Sep-12,Ammonium
2218402,0.0559,Kannika,1-Sep-12,Ammonium
2218805,0,Kannika,1-Sep-12,Ammonium
2219201,0,Sakda,1-Sep-12,Ammonium
2219611,0,Sakda,1-Sep-12,Ammonium
2220013,0,Sakda,1-Sep-12,Ammonium
1977345,0.119,Tansanee,15-Sep-12,Ammonium
2219230,0.3092,Sakda,16-Sep-12,Ammonium
2219640,0.2751,Sakda,16-Sep-12,Ammonium
2220042,0.202,Sakda,16-Sep-12,Ammonium
1977363,0.058,Tansanee,17-Sep-12,Ammonium
1979888,0.195,Chai,17-Sep-12,Ammonium
1980839,0.2463,Chai,17-Sep-12,Ammonium
1981790,0.2626,Chai,17-Sep-12,Ammonium
1967624,0.054,Decha,20-Sep-12,Ammonium
1968253,0,Achara,21-Sep-12,Ammonium
1963520,0.074,Boonsri,23-Sep-12,Ammonium
1964398,0.068,Boonsri,23-Sep-12,Ammonium
1965232,0.092,Boonsri,23-Sep-12,Ammonium
2218020,0.1375,Kannika,23-Sep-12,Ammonium
2218431,0.0528,Kannika,23-Sep-12,Ammonium
2218834,0,Kannika,23-Sep-12,Ammonium
1968289,0.08,Achara,27-Sep-12,Ammonium
1979922,0.1694,Chai,5-Oct-12,Ammonium
1980873,0.157,Chai,5-Oct-12,Ammonium
1981824,0.0917,Chai,5-Oct-12,Ammonium
1966095,0.0396,Somchair,7-Oct-12,Ammonium
1967001,0.042,Busarakhan,7-Oct-12,Ammonium
1977372,1.364,Tansanee,8-Oct-12,Ammonium
1966131,0.0412,Somchair,11-Oct-12,Ammonium
1967035,0.0528,Busarakhan,11-Oct-12,Ammonium
2218050,0.0552,Kannika,14-Oct-12,Ammonium
2218461,0.0342,Kannika,14-Oct-12,Ammonium
2218864,0.0319,Kannika,14-Oct-12,Ammonium
2219261,0.0311,Sakda,14-Oct-12,Ammonium
2219671,0,Sakda,14-Oct-12,Ammonium
2220073,0,Sakda,14-Oct-12,Ammonium
1977386,0.241,Tansanee,15-Oct-12,Ammonium
1968306,0.035,Achara,18-Oct-12,Ammonium
1967669,0.036,Decha,19-Oct-12,Ammonium
1968330,0.34,Achara,21-Oct-12,Ammonium
1979972,0.076,Chai,25-Oct-12,Ammonium
1980923,0.049,Chai,25-Oct-12,Ammonium
1981874,0.0839,Chai,25-Oct-12,Ammonium
2221793,1.962,Kohsoom,25-Oct-12,Ammonium
1966162,0.3023,Somchair,27-Oct-12,Ammonium
1967067,0.1849,Busarakhan,27-Oct-12,Ammonium
1963605,0.075,Boonsri,29-Oct-12,Ammonium
1964483,0.067,Boonsri,29-Oct-12,Ammonium
1965316,0.069,Boonsri,29-Oct-12,Ammonium
1966187,0.2828,Somchair,29-Oct-12,Ammonium
1967093,0.1748,Busarakhan,29-Oct-12,Ammonium
1979994,0.3644,Chai,1-Nov-12,Ammonium
1980945,0.2246,Chai,1-Nov-12,Ammonium
1981896,0.3287,Chai,1-Nov-12,Ammonium
1966209,0.1259,Somchair,4-Nov-12,Ammonium
1967115,0.108,Busarakhan,4-Nov-12,Ammonium
2219297,0.2479,Sakda,5-Nov-12,Ammonium
2219707,0.0917,Sakda,5-Nov-12,Ammonium
