id,Water temperature value,location,sample date,measure
1640623,11.5,Sakda,11-Nov-11,Water temperature
1626426,12.5,Tansanee,12-Nov-11,Water temperature
1616316,9,Somchair,16-Nov-11,Water temperature
1616793,9.5,Busarakhan,16-Nov-11,Water temperature
1617189,9,Decha,18-Nov-11,Water temperature
1629177,15,Chai,18-Nov-11,Water temperature
1630236,15,Chai,18-Nov-11,Water temperature
1631295,15,Chai,18-Nov-11,Water temperature
1643809,10.5,Kohsoom,23-Nov-11,Water temperature
1614103,10,Boonsri,26-Nov-11,Water temperature
1614946,10,Boonsri,26-Nov-11,Water temperature
1615789,10,Boonsri,26-Nov-11,Water temperature
1617908,11,Achara,26-Nov-11,Water temperature
1636299,8.5,Kannika,26-Nov-11,Water temperature
1637185,8.5,Kannika,26-Nov-11,Water temperature
1638071,8,Kannika,26-Nov-11,Water temperature
1638942,8,Sakda,26-Nov-11,Water temperature
1639804,8,Sakda,26-Nov-11,Water temperature
1640666,8,Sakda,26-Nov-11,Water temperature
1629212,11,Chai,3-Dec-11,Water temperature
1630271,11,Chai,3-Dec-11,Water temperature
1631330,11,Chai,3-Dec-11,Water temperature
1626450,8,Tansanee,4-Dec-11,Water temperature
1643857,9.5,Kohsoom,7-Dec-11,Water temperature
1616358,11,Somchair,8-Dec-11,Water temperature
1616835,10.5,Busarakhan,8-Dec-11,Water temperature
1629254,9.1,Chai,9-Dec-11,Water temperature
1630313,9.2,Chai,9-Dec-11,Water temperature
1631372,9.3,Chai,9-Dec-11,Water temperature
1636308,8.9,Kannika,9-Dec-11,Water temperature
1637194,8.9,Kannika,9-Dec-11,Water temperature
1638080,8.9,Kannika,9-Dec-11,Water temperature
1638951,8.8,Sakda,9-Dec-11,Water temperature
1639813,8.8,Sakda,9-Dec-11,Water temperature
1640675,8.8,Sakda,9-Dec-11,Water temperature
1617926,1,Achara,10-Dec-11,Water temperature
1614166,7,Boonsri,14-Dec-11,Water temperature
1615009,6.5,Boonsri,14-Dec-11,Water temperature
1615852,6,Boonsri,14-Dec-11,Water temperature
1629279,4,Chai,14-Dec-11,Water temperature
1630338,4,Chai,14-Dec-11,Water temperature
1631397,4,Chai,14-Dec-11,Water temperature
1617961,8,Achara,15-Dec-11,Water temperature
1617216,1,Decha,17-Dec-11,Water temperature
1636346,4.5,Kannika,17-Dec-11,Water temperature
1637232,4.5,Kannika,17-Dec-11,Water temperature
1638118,4.8,Kannika,17-Dec-11,Water temperature
1977123,0,Tansanee,7-Jan-12,Water temperature
1979213,6.5,Chai,11-Jan-12,Water temperature
1980164,6,Chai,11-Jan-12,Water temperature
1981115,6,Chai,11-Jan-12,Water temperature
1977144,2,Tansanee,13-Jan-12,Water temperature
2217736,4,Kannika,14-Jan-12,Water temperature
2218139,4,Kannika,14-Jan-12,Water temperature
2218550,4,Kannika,14-Jan-12,Water temperature
2218953,4,Sakda,14-Jan-12,Water temperature
2219355,4,Sakda,14-Jan-12,Water temperature
2219765,4,Sakda,14-Jan-12,Water temperature
1967259,1.7,Decha,20-Jan-12,Water temperature
1967800,4,Achara,20-Jan-12,Water temperature
1967835,2,Achara,21-Jan-12,Water temperature
2221360,2,Kohsoom,25-Jan-12,Water temperature
1962874,1,Boonsri,26-Jan-12,Water temperature
1979273,2,Chai,28-Jan-12,Water temperature
1980224,2,Chai,28-Jan-12,Water temperature
1981175,2,Chai,28-Jan-12,Water temperature
1965499,2,Somchair,4-Feb-12,Water temperature
1966388,2,Busarakhan,4-Feb-12,Water temperature
1979299,0.5,Chai,5-Feb-12,Water temperature
1980250,0.5,Chai,5-Feb-12,Water temperature
1981201,0.5,Chai,5-Feb-12,Water temperature
1967852,3,Achara,10-Feb-12,Water temperature
1966443,3,Busarakhan,11-Feb-12,Water temperature
2217780,1,Kannika,11-Feb-12,Water temperature
2218183,1,Kannika,11-Feb-12,Water temperature
2218594,1,Kannika,11-Feb-12,Water temperature
2218997,1,Sakda,11-Feb-12,Water temperature
2219399,1,Sakda,11-Feb-12,Water temperature
2219809,1,Sakda,11-Feb-12,Water temperature
1962944,1.2,Boonsri,15-Feb-12,Water temperature
1963843,1.5,Boonsri,15-Feb-12,Water temperature
1964677,1.2,Boonsri,15-Feb-12,Water temperature
1967876,4,Achara,17-Feb-12,Water temperature
1979356,4,Chai,17-Feb-12,Water temperature
1980307,4,Chai,17-Feb-12,Water temperature
1981258,4,Chai,17-Feb-12,Water temperature
1965559,1.5,Somchair,18-Feb-12,Water temperature
1966463,3,Busarakhan,18-Feb-12,Water temperature
2221410,2.5,Kohsoom,23-Feb-12,Water temperature
1965606,4,Somchair,24-Feb-12,Water temperature
1966512,4,Busarakhan,24-Feb-12,Water temperature
1977152,4,Tansanee,25-Feb-12,Water temperature
1977160,6,Tansanee,4-Mar-12,Water temperature
2219044,3.2,Sakda,11-Mar-12,Water temperature
2219446,3.2,Sakda,11-Mar-12,Water temperature
2219856,3.3,Sakda,11-Mar-12,Water temperature
1967911,4,Achara,15-Mar-12,Water temperature
1977177,6,Tansanee,15-Mar-12,Water temperature
1979404,5,Chai,15-Mar-12,Water temperature
1980355,4.5,Chai,15-Mar-12,Water temperature
1981306,5,Chai,15-Mar-12,Water temperature
1965639,4,Somchair,16-Mar-12,Water temperature
1966545,4,Busarakhan,16-Mar-12,Water temperature
1967346,3.4,Decha,16-Mar-12,Water temperature
1967927,4,Achara,17-Mar-12,Water temperature
1963031,8,Boonsri,24-Mar-12,Water temperature
1963930,8,Boonsri,24-Mar-12,Water temperature
1964764,8,Boonsri,24-Mar-12,Water temperature
1965677,11,Somchair,25-Mar-12,Water temperature
1966583,11,Busarakhan,25-Mar-12,Water temperature
1977185,6,Tansanee,25-Mar-12,Water temperature
1979443,11,Chai,25-Mar-12,Water temperature
1980394,11,Chai,25-Mar-12,Water temperature
1981345,11,Chai,25-Mar-12,Water temperature
2221461,9.5,Kohsoom,29-Mar-12,Water temperature
2217825,3,Kannika,30-Mar-12,Water temperature
2218228,3,Kannika,30-Mar-12,Water temperature
2218639,3,Kannika,30-Mar-12,Water temperature
1977209,13,Tansanee,13-Apr-12,Water temperature
1963103,12,Boonsri,15-Apr-12,Water temperature
1964002,11.5,Boonsri,15-Apr-12,Water temperature
1964836,12,Boonsri,15-Apr-12,Water temperature
1979476,14,Chai,15-Apr-12,Water temperature
1980427,14,Chai,15-Apr-12,Water temperature
1981378,14,Chai,15-Apr-12,Water temperature
2217846,13.5,Kannika,15-Apr-12,Water temperature
2218257,13.5,Kannika,15-Apr-12,Water temperature
2218660,13.5,Kannika,15-Apr-12,Water temperature
2219065,13.3,Sakda,15-Apr-12,Water temperature
2219475,13.3,Sakda,15-Apr-12,Water temperature
2219877,13.3,Sakda,15-Apr-12,Water temperature
1967391,13.2,Decha,19-Apr-12,Water temperature
1967962,14,Achara,21-Apr-12,Water temperature
1977217,11,Tansanee,23-Apr-12,Water temperature
1965720,16,Somchair,26-Apr-12,Water temperature
1966626,15,Busarakhan,26-Apr-12,Water temperature
2221515,16,Kohsoom,27-Apr-12,Water temperature
1965754,13.5,Somchair,29-Apr-12,Water temperature
1966660,14,Busarakhan,29-Apr-12,Water temperature
1967998,17.7,Achara,29-Apr-12,Water temperature
1979521,14,Chai,29-Apr-12,Water temperature
1980472,13.5,Chai,29-Apr-12,Water temperature
1981423,14,Chai,29-Apr-12,Water temperature
1977234,16,Tansanee,3-May-12,Water temperature
1979536,19,Chai,4-May-12,Water temperature
1980487,19,Chai,4-May-12,Water temperature
1981438,20,Chai,4-May-12,Water temperature
1963170,18,Boonsri,10-May-12,Water temperature
1977242,19,Tansanee,13-May-12,Water temperature
2217877,16,Kannika,13-May-12,Water temperature
2218288,16,Kannika,13-May-12,Water temperature
2218691,16,Kannika,13-May-12,Water temperature
2219096,16.5,Sakda,13-May-12,Water temperature
2219506,16.5,Sakda,13-May-12,Water temperature
2219908,16.5,Sakda,13-May-12,Water temperature
1967436,12,Decha,19-May-12,Water temperature
1968022,12.7,Achara,19-May-12,Water temperature
1979589,18,Chai,21-May-12,Water temperature
1980540,18,Chai,21-May-12,Water temperature
1981491,18,Chai,21-May-12,Water temperature
1963206,17,Boonsri,25-May-12,Water temperature
1964084,16.5,Boonsri,25-May-12,Water temperature
1964918,17,Boonsri,25-May-12,Water temperature
2221567,20,Kohsoom,25-May-12,Water temperature
1965791,23,Somchair,26-May-12,Water temperature
1966697,23,Busarakhan,26-May-12,Water temperature
1968058,17.2,Achara,27-May-12,Water temperature
1977250,20.5,Tansanee,27-May-12,Water temperature
1965828,22,Somchair,31-May-12,Water temperature
1966735,22,Busarakhan,31-May-12,Water temperature
1979612,20,Chai,1-Jun-12,Water temperature
1980563,19.5,Chai,1-Jun-12,Water temperature
1981514,20,Chai,1-Jun-12,Water temperature
2217914,20,Kannika,8-Jun-12,Water temperature
2218325,20,Kannika,8-Jun-12,Water temperature
2218728,20,Kannika,8-Jun-12,Water temperature
2219133,20,Sakda,8-Jun-12,Water temperature
2219543,20,Sakda,8-Jun-12,Water temperature
2219945,20,Sakda,8-Jun-12,Water temperature
1968075,25,Achara,16-Jun-12,Water temperature
1963270,24,Boonsri,17-Jun-12,Water temperature
1964148,23,Boonsri,17-Jun-12,Water temperature
1964982,23,Boonsri,17-Jun-12,Water temperature
1967481,23.4,Decha,17-Jun-12,Water temperature
2221620,20,Kohsoom,21-Jun-12,Water temperature
1979662,22,Chai,22-Jun-12,Water temperature
1980613,22,Chai,22-Jun-12,Water temperature
1981564,22,Chai,22-Jun-12,Water temperature
1968110,20.8,Achara,28-Jun-12,Water temperature
1979686,22,Chai,2-Jul-12,Water temperature
1980637,22,Chai,2-Jul-12,Water temperature
1981588,22,Chai,2-Jul-12,Water temperature
1977271,17,Tansanee,6-Jul-12,Water temperature
1968135,22,Achara,8-Jul-12,Water temperature
2217952,22,Kannika,13-Jul-12,Water temperature
2218363,22,Kannika,13-Jul-12,Water temperature
2218766,22,Kannika,13-Jul-12,Water temperature
2219163,22,Sakda,13-Jul-12,Water temperature
2219573,22,Sakda,13-Jul-12,Water temperature
2219975,22,Sakda,13-Jul-12,Water temperature
1963346,29,Boonsri,20-Jul-12,Water temperature
1964224,26,Boonsri,20-Jul-12,Water temperature
1965058,26,Boonsri,20-Jul-12,Water temperature
1965890,26,Somchair,20-Jul-12,Water temperature
1966797,28,Busarakhan,20-Jul-12,Water temperature
1967526,18.6,Decha,20-Jul-12,Water temperature
1977287,24,Tansanee,20-Jul-12,Water temperature
1968152,22.7,Achara,21-Jul-12,Water temperature
1965921,27,Somchair,23-Jul-12,Water temperature
1966828,27.5,Busarakhan,23-Jul-12,Water temperature
2221673,27.5,Kohsoom,26-Jul-12,Water temperature
1965936,26,Somchair,27-Jul-12,Water temperature
1966843,26.5,Busarakhan,27-Jul-12,Water temperature
1965969,25,Somchair,30-Jul-12,Water temperature
1966875,26,Busarakhan,30-Jul-12,Water temperature
1979743,25,Chai,30-Jul-12,Water temperature
1980694,25,Chai,30-Jul-12,Water temperature
1981645,25,Chai,30-Jul-12,Water temperature
1979764,29,Chai,9-Aug-12,Water temperature
1980715,29.5,Chai,9-Aug-12,Water temperature
1981666,29.5,Chai,9-Aug-12,Water temperature
1977308,21,Tansanee,10-Aug-12,Water temperature
1968187,24.2,Achara,16-Aug-12,Water temperature
1967571,20.7,Decha,17-Aug-12,Water temperature
1979807,27,Chai,19-Aug-12,Water temperature
1980758,27,Chai,19-Aug-12,Water temperature
1981709,27,Chai,19-Aug-12,Water temperature
1963429,24,Boonsri,23-Aug-12,Water temperature
1964307,24,Boonsri,23-Aug-12,Water temperature
1965141,24,Boonsri,23-Aug-12,Water temperature
2221726,26,Kohsoom,23-Aug-12,Water temperature
1966006,26,Somchair,25-Aug-12,Water temperature
1966912,26,Busarakhan,25-Aug-12,Water temperature
1968223,22.3,Achara,26-Aug-12,Water temperature
1977328,25,Tansanee,26-Aug-12,Water temperature
1979835,22,Chai,1-Sep-12,Water temperature
1980786,22,Chai,1-Sep-12,Water temperature
1981737,22,Chai,1-Sep-12,Water temperature
2217983,23.2,Kannika,1-Sep-12,Water temperature
2218394,23,Kannika,1-Sep-12,Water temperature
2218797,23.4,Kannika,1-Sep-12,Water temperature
2219193,22.7,Sakda,1-Sep-12,Water temperature
2219603,22.2,Sakda,1-Sep-12,Water temperature
2220005,22.5,Sakda,1-Sep-12,Water temperature
1977336,18,Tansanee,15-Sep-12,Water temperature
2219222,19,Sakda,16-Sep-12,Water temperature
2219632,19,Sakda,16-Sep-12,Water temperature
2220034,19,Sakda,16-Sep-12,Water temperature
1977361,19.5,Tansanee,17-Sep-12,Water temperature
1979882,22,Chai,17-Sep-12,Water temperature
1980833,22.5,Chai,17-Sep-12,Water temperature
1981784,22,Chai,17-Sep-12,Water temperature
1967617,15.5,Decha,20-Sep-12,Water temperature
1968247,17.6,Achara,21-Sep-12,Water temperature
1963509,17.9,Boonsri,23-Sep-12,Water temperature
1964387,17.8,Boonsri,23-Sep-12,Water temperature
1965221,17.9,Boonsri,23-Sep-12,Water temperature
2218012,19,Kannika,23-Sep-12,Water temperature
2218423,19,Kannika,23-Sep-12,Water temperature
2218826,19,Kannika,23-Sep-12,Water temperature
1968283,16.6,Achara,27-Sep-12,Water temperature
1979914,16,Chai,5-Oct-12,Water temperature
1980865,16,Chai,5-Oct-12,Water temperature
1981816,16,Chai,5-Oct-12,Water temperature
1966087,12.5,Somchair,7-Oct-12,Water temperature
1966993,12.5,Busarakhan,7-Oct-12,Water temperature
1977369,16,Tansanee,8-Oct-12,Water temperature
1966128,13,Somchair,11-Oct-12,Water temperature
1967032,12,Busarakhan,11-Oct-12,Water temperature
2218042,13.2,Kannika,14-Oct-12,Water temperature
2218453,13.2,Kannika,14-Oct-12,Water temperature
2218856,13.2,Kannika,14-Oct-12,Water temperature
2219253,13.3,Sakda,14-Oct-12,Water temperature
2219663,13.3,Sakda,14-Oct-12,Water temperature
2220065,13.3,Sakda,14-Oct-12,Water temperature
1977378,15,Tansanee,15-Oct-12,Water temperature
1968300,11,Achara,18-Oct-12,Water temperature
1967662,9.6,Decha,19-Oct-12,Water temperature
1968324,8.8,Achara,21-Oct-12,Water temperature
1979968,13.5,Chai,25-Oct-12,Water temperature
1980919,13,Chai,25-Oct-12,Water temperature
1981870,13.5,Chai,25-Oct-12,Water temperature
2221782,15,Kohsoom,25-Oct-12,Water temperature
1966154,10,Somchair,27-Oct-12,Water temperature
1967059,9.5,Busarakhan,27-Oct-12,Water temperature
1963594,9,Boonsri,29-Oct-12,Water temperature
1964472,9.5,Boonsri,29-Oct-12,Water temperature
1965305,9,Boonsri,29-Oct-12,Water temperature
1966183,8,Somchair,29-Oct-12,Water temperature
1967089,7.5,Busarakhan,29-Oct-12,Water temperature
1979987,14,Chai,1-Nov-12,Water temperature
1980938,14.5,Chai,1-Nov-12,Water temperature
1981889,14,Chai,1-Nov-12,Water temperature
1966201,11,Somchair,4-Nov-12,Water temperature
1967107,10,Busarakhan,4-Nov-12,Water temperature
2219289,11,Sakda,5-Nov-12,Water temperature
2219699,11,Sakda,5-Nov-12,Water temperature
2220101,11,Sakda,5-Nov-12,Water temperature
1980026,10,Chai,9-Nov-12,Water temperature
1980977,10,Chai,9-Nov-12,Water temperature
1981927,10,Chai,9-Nov-12,Water temperature
2218078,11.1,Kannika,9-Nov-12,Water temperature
2218489,11.1,Kannika,9-Nov-12,Water temperature
2218892,11.1,Kannika,9-Nov-12,Water temperature
1966243,16,Somchair,15-Nov-12,Water temperature
1967149,17,Busarakhan,15-Nov-12,Water temperature
1980043,15,Chai,15-Nov-12,Water temperature
1980994,15,Chai,15-Nov-12,Water temperature
1981944,15,Chai,15-Nov-12,Water temperature
1968360,11,Achara,16-Nov-12,Water temperature
1963661,10,Boonsri,17-Nov-12,Water temperature
1964539,10,Boonsri,17-Nov-12,Water temperature
1965372,10,Boonsri,17-Nov-12,Water temperature
1967708,8,Decha,18-Nov-12,Water temperature
1966261,12,Somchair,22-Nov-12,Water temperature
1967167,12.5,Busarakhan,22-Nov-12,Water temperature
1968395,11.4,Achara,22-Nov-12,Water temperature
2221832,11.5,Kohsoom,24-Nov-12,Water temperature
1977394,15,Tansanee,26-Nov-12,Water temperature
1977403,10,Tansanee,30-Nov-12,Water temperature
1980075,7,Chai,6-Dec-12,Water temperature
1981026,6.5,Chai,6-Dec-12,Water temperature
1981976,7,Chai,6-Dec-12,Water temperature
1968418,8,Achara,7-Dec-12,Water temperature
1966288,7,Somchair,8-Dec-12,Water temperature
1967194,8.5,Busarakhan,8-Dec-12,Water temperature
1977432,11,Tansanee,9-Dec-12,Water temperature
1980109,6,Chai,9-Dec-12,Water temperature
1981060,5.5,Chai,9-Dec-12,Water temperature
1982009,6,Chai,9-Dec-12,Water temperature
2218108,8,Kannika,9-Dec-12,Water temperature
2218519,8,Kannika,9-Dec-12,Water temperature
2218922,8,Kannika,9-Dec-12,Water temperature
2219322,8,Sakda,9-Dec-12,Water temperature
2219732,8,Sakda,9-Dec-12,Water temperature
2220134,8,Sakda,9-Dec-12,Water temperature
1968434,5,Achara,10-Dec-12,Water temperature
1963735,4,Boonsri,13-Dec-12,Water temperature
1967754,3,Decha,15-Dec-12,Water temperature
2221883,4.5,Kohsoom,15-Dec-12,Water temperature
1980138,5,Chai,27-Dec-12,Water temperature
1981089,5,Chai,27-Dec-12,Water temperature
1982038,5,Chai,27-Dec-12,Water temperature
1966341,1,Somchair,30-Dec-12,Water temperature
1967246,1,Busarakhan,30-Dec-12,Water temperature
2164060,1,Somchair,11-Jan-13,Water temperature
2165012,2,Busarakhan,11-Jan-13,Water temperature
2184432,1.5,Kannika,11-Jan-13,Water temperature
2184848,1.5,Kannika,11-Jan-13,Water temperature
2185265,1.5,Kannika,11-Jan-13,Water temperature
2185682,1.2,Sakda,11-Jan-13,Water temperature
2186096,1.2,Sakda,11-Jan-13,Water temperature
2186509,1.2,Sakda,11-Jan-13,Water temperature
2177954,3,Chai,12-Jan-13,Water temperature
2178927,3,Chai,12-Jan-13,Water temperature
2179899,3,Chai,12-Jan-13,Water temperature
2160965,2,Boonsri,17-Jan-13,Water temperature
2162000,2,Boonsri,17-Jan-13,Water temperature
2163033,2,Boonsri,17-Jan-13,Water temperature
2166537,6,Achara,17-Jan-13,Water temperature
2175715,7,Tansanee,19-Jan-13,Water temperature
2177997,3,Chai,21-Jan-13,Water temperature
2178970,3,Chai,21-Jan-13,Water temperature
2179942,3,Chai,21-Jan-13,Water temperature
2188174,2.5,Kohsoom,25-Jan-13,Water temperature
2178021,2,Chai,2-Feb-13,Water temperature
2178994,2,Chai,2-Feb-13,Water temperature
2179966,2,Chai,2-Feb-13,Water temperature
2164120,1,Somchair,4-Feb-13,Water temperature
2165072,1,Busarakhan,4-Feb-13,Water temperature
2175729,2,Tansanee,9-Feb-13,Water temperature
2184466,1.5,Kannika,10-Feb-13,Water temperature
2184882,1.5,Kannika,10-Feb-13,Water temperature
2185299,1.5,Kannika,10-Feb-13,Water temperature
2185716,1.5,Sakda,10-Feb-13,Water temperature
2186130,1.5,Sakda,10-Feb-13,Water temperature
2186543,1.5,Sakda,10-Feb-13,Water temperature
2166574,3,Achara,15-Feb-13,Water temperature
2178067,2,Chai,15-Feb-13,Water temperature
2179040,2,Chai,15-Feb-13,Water temperature
2180012,2,Chai,15-Feb-13,Water temperature
2164143,2,Somchair,16-Feb-13,Water temperature
2165095,2,Busarakhan,16-Feb-13,Water temperature
2161053,3.4,Boonsri,21-Feb-13,Water temperature
2162088,3.3,Boonsri,21-Feb-13,Water temperature
2163121,3,Boonsri,21-Feb-13,Water temperature
2188230,4.5,Kohsoom,22-Feb-13,Water temperature
2164187,1,Somchair,25-Feb-13,Water temperature
2165139,1.5,Busarakhan,25-Feb-13,Water temperature
2184498,3.5,Kannika,10-Mar-13,Water temperature
2184914,3.5,Kannika,10-Mar-13,Water temperature
2185331,3.5,Kannika,10-Mar-13,Water temperature
2185748,3.8,Sakda,10-Mar-13,Water temperature
2186162,3.8,Sakda,10-Mar-13,Water temperature
2186575,3.8,Sakda,10-Mar-13,Water temperature
2166611,8,Achara,14-Mar-13,Water temperature
2161128,6.5,Boonsri,15-Mar-13,Water temperature
2162163,6,Boonsri,15-Mar-13,Water temperature
2163196,6.5,Boonsri,15-Mar-13,Water temperature
2188284,10,Kohsoom,15-Mar-13,Water temperature
2175759,11,Tansanee,16-Mar-13,Water temperature
2178113,7,Chai,18-Mar-13,Water temperature
2179086,7,Chai,18-Mar-13,Water temperature
2180058,7,Chai,18-Mar-13,Water temperature
2178153,8,Chai,23-Mar-13,Water temperature
2179126,8,Chai,23-Mar-13,Water temperature
2180098,8,Chai,23-Mar-13,Water temperature
2164225,6,Somchair,24-Mar-13,Water temperature
2165177,8.5,Busarakhan,24-Mar-13,Water temperature
2164266,8.5,Somchair,30-Mar-13,Water temperature
2165218,8,Busarakhan,30-Mar-13,Water temperature
2178181,10.5,Chai,5-Apr-13,Water temperature
2179154,10,Chai,5-Apr-13,Water temperature
2180126,10.5,Chai,5-Apr-13,Water temperature
2166649,11.5,Achara,12-Apr-13,Water temperature
2178221,13.1,Chai,13-Apr-13,Water temperature
2179194,12.8,Chai,13-Apr-13,Water temperature
2180166,13,Chai,13-Apr-13,Water temperature
2161210,13.5,Boonsri,14-Apr-13,Water temperature
2162245,13,Boonsri,14-Apr-13,Water temperature
2163278,13.5,Boonsri,14-Apr-13,Water temperature
2175773,8,Tansanee,14-Apr-13,Water temperature
2184532,11,Kannika,14-Apr-13,Water temperature
2184949,11,Kannika,14-Apr-13,Water temperature
2185366,11,Kannika,14-Apr-13,Water temperature
2185783,11,Sakda,15-Apr-13,Water temperature
